postal_code,cod_distrito,cod_concelho,cod_localidade,nome_localidade,num_cod_postal,ext_cod_postal,desig_postal,nome_concelho,nome_distrito,LatLong
4705-154,3,3,9514,Braga,4705,154,BRAGA,Braga,Braga,41.5443074326907%2C-8.460790894688069
4705-155,3,3,9514,Braga,4705,155,BRAGA,Braga,Braga,41.54610340038875%2C-8.461835461389901
4705-222,3,3,9514,Braga,4705,222,BRAGA,Braga,Braga,41.517082224419944%2C-8.434055361360807
4715-118,3,3,9514,Braga,4715,118,BRAGA,Braga,Braga,41.551213233954726%2C-8.390175934024093
4705-285,3,3,9514,Braga,4705,285,BRAGA,Braga,Braga,41.53130285905061%2C-8.429184521751807
4700-372,3,3,9514,Braga,4700,372,BRAGA,Braga,Braga,41.55836561221772%2C-8.42549603860703
4700-217,3,3,9514,Braga,4700,217,BRAGA,Braga,Braga,41.5505336124765%2C-8.435436688577362
4715-143,3,3,9514,Braga,4715,143,BRAGA,Braga,Braga,41.5381625020722%2C-8.405711953713077
4700-287,3,3,9514,Braga,4700,287,BRAGA,Braga,Braga,41.55926483603473%2C-8.445235385857044
4710-442,3,3,9514,Braga,4710,442,BRAGA,Braga,Braga,41.552742587563394%2C-8.418400761097455
4700-218,3,3,9514,Braga,4700,218,BRAGA,Braga,Braga,41.54810058788977%2C-8.438308944318111
4700-211,3,3,9514,Braga,4700,211,BRAGA,Braga,Braga,41.54626915882029%2C-8.435557761516568
4700-201,3,3,9514,Braga,4700,201,BRAGA,Braga,Braga,41.54905007093984%2C-8.441410118692161
4700-279,3,3,9514,Braga,4700,279,BRAGA,Braga,Braga,41.55819166884221%2C-8.445423158709737
4705-291,3,3,9514,Braga,4705,291,BRAGA,Braga,Braga,41.53236425981659%2C-8.430753087629641
4710-369,3,3,9514,Braga,4710,369,BRAGA,Braga,Braga,41.55881750257053%2C-8.409799526405058
4705-077,3,3,9514,Braga,4705,077,BRAGA,Braga,Braga,41.53010511033125%2C-8.428800961287571
4700-079,3,3,9514,Braga,4700,079,BRAGA,Braga,Braga,41.57344902902587%2C-8.437370439381702
4700-289,3,3,9514,Braga,4700,289,BRAGA,Braga,Braga,41.56014363298644%2C-8.443885132092307
4700-294,3,3,9514,Braga,4700,294,BRAGA,Braga,Braga,41.559618410419%2C-8.443335198466615
4710-370,3,3,9514,Braga,4710,370,BRAGA,Braga,Braga,41.55874617664131%2C-8.408098810796918
4700-155,3,3,9514,Braga,4700,155,BRAGA,Braga,Braga,41.57143720523758%2C-8.448645398541112
4700-151,3,3,9514,Braga,4700,151,BRAGA,Braga,Braga,41.566137252595766%2C-8.45344208151548
4710-427,3,3,9514,Braga,4710,427,BRAGA,Braga,Braga,41.5582557338309%2C-8.411110742661736
4700-154,3,3,9514,Braga,4700,154,BRAGA,Braga,Braga,41.563276042086684%2C-8.449304911602363
4700-152,3,3,9514,Braga,4700,152,BRAGA,Braga,Braga,41.56516397077994%2C-8.455088237604949
4705-349,3,3,9514,Braga,4705,349,BRAGA,Braga,Braga,41.559372934347124%2C-8.452966005447657
4710-294,3,3,9514,Braga,4710,294,BRAGA,Braga,Braga,41.55727060209415%2C-8.416020256627364
4700-373,3,3,9514,Braga,4700,373,BRAGA,Braga,Braga,41.55693898420279%2C-8.419619554427971
4710-070,3,3,9514,Braga,4710,070,BRAGA,Braga,Braga,41.57102029825255%2C-8.391019821932728
4700-027,3,3,9514,Braga,4700,027,BRAGA,Braga,Braga,41.54799381560279%2C-8.428601837073774
4705-089,3,3,9514,Braga,4705,089,BRAGA,Braga,Braga,41.542795625223526%2C-8.422403492562024
4710-348,3,3,9514,Braga,4710,348,BRAGA,Braga,Braga,41.570059915941535%2C-8.4040715450359
4710-409,3,3,9514,Braga,4710,409,BRAGA,Braga,Braga,41.555996527565135%2C-8.402903944356778
4705-090,3,3,9514,Braga,4705,090,BRAGA,Braga,Braga,41.5427367732783%2C-8.424834384456052
4705-156,3,3,9514,Braga,4705,156,BRAGA,Braga,Braga,41.52494251694016%2C-8.441552182337452
4700-134,3,3,9514,Braga,4700,134,BRAGA,Braga,Braga,41.53663314241238%2C-8.440043763797124
4700-114,3,3,9514,Braga,4700,114,BRAGA,Braga,Braga,41.53688995462386%2C-8.439967086051338
4700-313,3,3,9514,Braga,4700,313,BRAGA,Braga,Braga,41.55159960623843%2C-8.428895562843163
4710-372,3,3,9514,Braga,4710,372,BRAGA,Braga,Braga,41.55982519999469%2C-8.406809917693359
4715-559,3,3,9514,Braga,4715,559,BRAGA,Braga,Braga,41.539024305056856%2C-8.40811111793833
4700-035,3,3,9514,Braga,4700,035,BRAGA,Braga,Braga,41.54781369949686%2C-8.429702302409305
4700-024,3,3,9514,Braga,4700,024,BRAGA,Braga,Braga,41.54749869819687%2C-8.427021138904221
4700-262,3,3,9514,Braga,4700,262,BRAGA,Braga,Braga,41.55621609717368%2C-8.442534587396517
4700-045,3,3,9514,Braga,4700,045,BRAGA,Braga,Braga,41.5723920209467%2C-8.43130445898112
4700-098,3,3,9514,Braga,4700,098,BRAGA,Braga,Braga,41.57420115397545%2C-8.428634952066679
4700-052,3,3,9514,Braga,4700,052,BRAGA,Braga,Braga,41.579125288554614%2C-8.441771339372826
4700-047,3,3,9514,Braga,4700,047,BRAGA,Braga,Braga,41.571625801440476%2C-8.42904085282658
4700-062,3,3,9514,Braga,4700,062,BRAGA,Braga,Braga,41.569138213764596%2C-8.43550374239094
4700-078,3,3,9514,Braga,4700,078,BRAGA,Braga,Braga,41.568194758764726%2C-8.437045945141794
4700-094,3,3,9514,Braga,4700,094,BRAGA,Braga,Braga,41.565260426900785%2C-8.441783684160942
4700-053,3,3,9514,Braga,4700,053,BRAGA,Braga,Braga,41.56487406774542%2C-8.438109355000119
4700-049,3,3,9514,Braga,4700,049,BRAGA,Braga,Braga,41.568998132023275%2C-8.43341295469763
4715-013,3,3,9514,Braga,4715,013,BRAGA,Braga,Braga,41.545108150087614%2C-8.416275840356635
4700-050,3,3,9514,Braga,4700,050,BRAGA,Braga,Braga,41.567409268413144%2C-8.438615490673842
4700-051,3,3,9514,Braga,4700,051,BRAGA,Braga,Braga,41.57780192480954%2C-8.427160485724242
4700-055,3,3,9514,Braga,4700,055,BRAGA,Braga,Braga,41.569115223112725%2C-8.434884982436802
4700-056,3,3,9514,Braga,4700,056,BRAGA,Braga,Braga,41.56840849407233%2C-8.438782385970551
4700-087,3,3,9514,Braga,4700,087,BRAGA,Braga,Braga,41.56442440069672%2C-8.43311764658604
4700-059,3,3,9514,Braga,4700,059,BRAGA,Braga,Braga,41.57832325889449%2C-8.440205963438531
4700-060,3,3,9514,Braga,4700,060,BRAGA,Braga,Braga,41.57054275292786%2C-8.430919988839571
4700-061,3,3,9514,Braga,4700,061,BRAGA,Braga,Braga,41.57376134319535%2C-8.443413136020173
4700-263,3,3,9514,Braga,4700,263,BRAGA,Braga,Braga,41.555677766557906%2C-8.437724489352584
4700-063,3,3,9514,Braga,4700,063,BRAGA,Braga,Braga,41.57242869484846%2C-8.429308294682018
4700-065,3,3,9514,Braga,4700,065,BRAGA,Braga,Braga,41.570327256386165%2C-8.424361386757045
4700-067,3,3,9514,Braga,4700,067,BRAGA,Braga,Braga,41.569990160680156%2C-8.43751540255174
4700-066,3,3,9514,Braga,4700,066,BRAGA,Braga,Braga,41.57146343638646%2C-8.43002926596582
4700-068,3,3,9514,Braga,4700,068,BRAGA,Braga,Braga,41.57861366679007%2C-8.431293822243983
4700-072,3,3,9514,Braga,4700,072,BRAGA,Braga,Braga,41.57740675890425%2C-8.427589991699309
4700-074,3,3,9514,Braga,4700,074,BRAGA,Braga,Braga,41.56962014049759%2C-8.431246722668195
4700-075,3,3,9514,Braga,4700,075,BRAGA,Braga,Braga,41.57922438947334%2C-8.438716465881082
4700-076,3,3,9514,Braga,4700,076,BRAGA,Braga,Braga,41.56648966325411%2C-8.435178691127609
4700-081,3,3,9514,Braga,4700,081,BRAGA,Braga,Braga,41.568138474030626%2C-8.436623058517947
4700-082,3,3,9514,Braga,4700,082,BRAGA,Braga,Braga,41.57112579991088%2C-8.4345250693077
4700-083,3,3,9514,Braga,4700,083,BRAGA,Braga,Braga,41.56736209301035%2C-8.431822323455767
4705-091,3,3,9514,Braga,4705,091,BRAGA,Braga,Braga,41.54001251518594%2C-8.427724245544399
4700-088,3,3,9514,Braga,4700,088,BRAGA,Braga,Braga,41.56815578626788%2C-8.434749839325816
4700-086,3,3,9514,Braga,4700,086,BRAGA,Braga,Braga,41.567851029404835%2C-8.435941336410924
4700-089,3,3,9514,Braga,4700,089,BRAGA,Braga,Braga,41.56977539724543%2C-8.432091051077279
4700-091,3,3,9514,Braga,4700,091,BRAGA,Braga,Braga,41.56693233659952%2C-8.437763860533247
4700-092,3,3,9514,Braga,4700,092,BRAGA,Braga,Braga,41.56419119131296%2C-8.440343673134322
4700-095,3,3,9514,Braga,4700,095,BRAGA,Braga,Braga,41.57010594172231%2C-8.439536732793812
4715-665,3,3,9514,Braga,4715,665,BRAGA,Braga,Braga,41.56539224677931%2C-8.375073078870116
4700-355,3,3,9514,Braga,4700,355,BRAGA,Braga,Braga,41.559217882040436%2C-8.427411476069672
4700-099,3,3,9514,Braga,4700,099,BRAGA,Braga,Braga,41.56551082666702%2C-8.4397736059133
4700-046,3,3,9514,Braga,4700,046,BRAGA,Braga,Braga,41.583397974172286%2C-8.429636635373637
4700-116,3,3,9514,Braga,4700,116,BRAGA,Braga,Braga,41.538074744304616%2C-8.43947730228843
4700-219,3,3,9514,Braga,4700,219,BRAGA,Braga,Braga,41.547913954054344%2C-8.431930040466169
4700-097,3,3,9514,Braga,4700,097,BRAGA,Braga,Braga,41.58279185546776%2C-8.43131887415678
4710-232,3,3,9514,Braga,4710,232,BRAGA,Braga,Braga,41.54862594597093%2C-8.419536871020146
4710-482,3,3,9514,Braga,4710,482,BRAGA,Braga,Braga,41.574342267281175%2C-8.417266612014554
4715-014,3,3,9514,Braga,4715,014,BRAGA,Braga,Braga,41.54089601596769%2C-8.417553792959573
4715-015,3,3,9514,Braga,4715,015,BRAGA,Braga,Braga,41.5426238785383%2C-8.416876209567674
4700-375,3,3,9514,Braga,4700,375,BRAGA,Braga,Braga,41.55803800040261%2C-8.42627372891067
4700-029,3,3,9514,Braga,4700,029,BRAGA,Braga,Braga,41.54399370045546%2C-8.430393302608232
4700-361,3,3,9514,Braga,4700,361,BRAGA,Braga,Braga,41.55891903943313%2C-8.419355456590791
4700-221,3,3,9514,Braga,4700,221,BRAGA,Braga,Braga,41.546005258100486%2C-8.432719017012008
4710-316,3,3,9514,Braga,4710,316,BRAGA,Braga,Braga,41.56912449820555%2C-8.411213279980704
4700-398,3,3,9514,Braga,4700,398,BRAGA,Braga,Braga,41.55664858306381%2C-8.420863297225232
4710-234,3,3,9514,Braga,4710,234,BRAGA,Braga,Braga,41.54732020695626%2C-8.419253353848319
4700-030,3,3,9514,Braga,4700,030,BRAGA,Braga,Braga,41.548931353836394%2C-8.426948169160541
4715-250,3,3,9514,Braga,4715,250,BRAGA,Braga,Braga,41.545201635603%2C-8.39188522589036
4715-276,3,3,9514,Braga,4715,276,BRAGA,Braga,Braga,41.542763768317776%2C-8.394911285132855
4715-251,3,3,9514,Braga,4715,251,BRAGA,Braga,Braga,41.543761976942505%2C-8.397128770299608
4710-373,3,3,9514,Braga,4710,373,BRAGA,Braga,Braga,41.557715518621215%2C-8.409651313073276
4700-042,3,3,9514,Braga,4700,042,BRAGA,Braga,Braga,41.54815798095943%2C-8.42740965908964
4700-184,3,3,9514,Braga,4700,184,BRAGA,Braga,Braga,41.572187709446936%2C-8.430482205520864
4715-570,3,3,9514,Braga,4715,570,BRAGA,Braga,Braga,41.56180059306118%2C-8.37881586648069
4715-562,3,3,9514,Braga,4715,562,BRAGA,Braga,Braga,41.56272823361191%2C-8.369934604914821
4705-157,3,3,9514,Braga,4705,157,BRAGA,Braga,Braga,41.52794454370063%2C-8.446461692419025
4705-132,3,3,9514,Braga,4705,132,BRAGA,Braga,Braga,41.53108171722057%2C-8.446935592314263
4705-205,3,3,9514,Braga,4705,205,BRAGA,Braga,Braga,41.5441219704831%2C-8.446239309966526
4705-766,3,3,9514,Braga,4705,766,BRAGA,Braga,Braga,41.544387218096865%2C-8.447696747486253
4715-591,3,3,9514,Braga,4715,591,BRAGA,Braga,Braga,41.54046265437468%2C-8.39452042357006
4700-354,3,3,9514,Braga,4700,354,BRAGA,Braga,Braga,41.54326368924781%2C-8.433501587723612
4715-174,3,3,9514,Braga,4715,174,BRAGA,Braga,Braga,41.53201092547583%2C-8.404461507821003
4715-565,3,3,9514,Braga,4715,565,BRAGA,Braga,Braga,41.53159503876295%2C-8.397340648515254
4715-587,3,3,9514,Braga,4715,587,BRAGA,Braga,Braga,41.526831280291525%2C-8.41597853072188
4715-588,3,3,9514,Braga,4715,588,BRAGA,Braga,Braga,41.52629472272864%2C-8.415994296942667
4715-590,3,3,9514,Braga,4715,590,BRAGA,Braga,Braga,41.52551202778663%2C-8.406725171056726
4715-589,3,3,9514,Braga,4715,589,BRAGA,Braga,Braga,41.52564767137251%2C-8.402664078687446
4715-215,3,3,9514,Braga,4715,215,BRAGA,Braga,Braga,41.53204341576979%2C-8.400342022344336
4715-225,3,3,9514,Braga,4715,225,BRAGA,Braga,Braga,41.53447619505484%2C-8.418578130577377
4715-233,3,3,9514,Braga,4715,233,BRAGA,Braga,Braga,41.532689877385884%2C-8.400200928184729
4700-028,3,3,9514,Braga,4700,028,BRAGA,Braga,Braga,41.54568730086541%2C-8.42973099164868
4700-126,3,3,9514,Braga,4700,126,BRAGA,Braga,Braga,41.55000058369487%2C-8.445464753790816
4700-131,3,3,9514,Braga,4700,131,BRAGA,Braga,Braga,41.55090990267246%2C-8.445298641695016
4710-910,3,3,9514,Braga,4710,910,BRAGA,Braga,Braga,41.56325484140085%2C-8.402994686320065
4715-086,3,3,9514,Braga,4715,086,BRAGA,Braga,Braga,41.543667220974925%2C-8.413960509498615
4715-053,3,3,9514,Braga,4715,053,BRAGA,Braga,Braga,41.53743360354157%2C-8.422266629219514
4700-391,3,3,9514,Braga,4700,391,BRAGA,Braga,Braga,41.55855050751098%2C-8.418803909850892
4700-363,3,3,9514,Braga,4700,363,BRAGA,Braga,Braga,41.55832334236147%2C-8.423960533859095
4710-394,3,3,9514,Braga,4710,394,BRAGA,Braga,Braga,41.55186733319192%2C-8.410539401592569
4700-422,3,3,9514,Braga,4700,422,BRAGA,Braga,Braga,41.55033005482281%2C-8.428552972271355
4710-292,3,3,9514,Braga,4710,292,BRAGA,Braga,Braga,41.55394514881267%2C-8.42357224935703
4710-093,3,3,9514,Braga,4710,093,BRAGA,Braga,Braga,41.56508271478919%2C-8.387494488690532
4700-031,3,3,9514,Braga,4700,031,BRAGA,Braga,Braga,41.54950468991846%2C-8.428536493814685
4700-032,3,3,9514,Braga,4700,032,BRAGA,Braga,Braga,41.549179056027675%2C-8.427162264818884
4700-423,3,3,9514,Braga,4700,423,BRAGA,Braga,Braga,41.54936524751132%2C-8.427697939775065
4700-424,3,3,9514,Braga,4700,424,BRAGA,Braga,Braga,41.5496878903383%2C-8.42827957047455
4710-374,3,3,9514,Braga,4710,374,BRAGA,Braga,Braga,41.55408310302696%2C-8.409606999060998
4710-295,3,3,9514,Braga,4710,295,BRAGA,Braga,Braga,41.55622963665069%2C-8.420199585167328
4710-103,3,3,9514,Braga,4710,103,BRAGA,Braga,Braga,41.55679790718131%2C-8.413877501828765
4710-375,3,3,9514,Braga,4710,375,BRAGA,Braga,Braga,41.55723321734739%2C-8.411602229866727
4710-376,3,3,9514,Braga,4710,376,BRAGA,Braga,Braga,41.55702617771045%2C-8.40926079195483
4715-281,3,3,9514,Braga,4715,281,BRAGA,Braga,Braga,41.54746450569826%2C-8.403145400077978
4705-092,3,3,9514,Braga,4705,092,BRAGA,Braga,Braga,41.53312863360769%2C-8.441646358966874
4705-093,3,3,9514,Braga,4705,093,BRAGA,Braga,Braga,41.532054611984115%2C-8.441206389137571
4700-304,3,3,9514,Braga,4700,304,BRAGA,Braga,Braga,41.55330939452334%2C-8.428204549746313
4705-131,3,3,9514,Braga,4705,131,BRAGA,Braga,Braga,41.52963892980618%2C-8.453710174576406
4705-134,3,3,9514,Braga,4705,134,BRAGA,Braga,Braga,41.53321031032997%2C-8.451246096312575
4705-114,3,3,9514,Braga,4705,114,BRAGA,Braga,Braga,41.53090875316485%2C-8.451714406882903
4705-729,3,3,9514,Braga,4705,729,BRAGA,Braga,Braga,41.53578312198899%2C-8.437697032041163
4715-427,3,3,9514,Braga,4715,427,BRAGA,Braga,Braga,41.57807875235079%2C-8.369966712755254
4715-413,3,3,9514,Braga,4715,413,BRAGA,Braga,Braga,41.57418061015625%2C-8.369532792197571
4715-414,3,3,9514,Braga,4715,414,BRAGA,Braga,Braga,41.566848004017004%2C-8.36850663561664
4715-416,3,3,9514,Braga,4715,416,BRAGA,Braga,Braga,41.56964412342667%2C-8.369855375336579
4715-415,3,3,9514,Braga,4715,415,BRAGA,Braga,Braga,41.568872236445465%2C-8.370297535543923
4715-453,3,3,9514,Braga,4715,453,BRAGA,Braga,Braga,41.56619674941122%2C-8.369100554116605
4715-419,3,3,9514,Braga,4715,419,BRAGA,Braga,Braga,41.5755818067176%2C-8.368106544550622
4715-442,3,3,9514,Braga,4715,442,BRAGA,Braga,Braga,41.57362160097854%2C-8.367567032251536
4715-563,3,3,9514,Braga,4715,563,BRAGA,Braga,Braga,41.569511156368954%2C-8.371334722226445
