location_id,name,distance,bearing,address_obj.street1,address_obj.city,address_obj.country,address_obj.postalcode,address_obj.address_string,address_obj.street2,address_obj.state
20999967,Memories Night Club,0.7843870671959923,northwest,Travessa do Monte do Paco 56,Esgueira,Portugal,3800-036,"Travessa do Monte do Paco 56, Esgueira 3800-036 Portugal",,
2294721,Museu D. Diogo de Sousa - Museum of Archeology,0.6884695572828339,north,Rua dos Bombeiros Voluntarios,Braga,Portugal,4700-025,"Rua dos Bombeiros Voluntarios, Braga 4700-025 Portugal",,
25272235,Crossfit Supremus,0.8947564901775166,east,Braga N 211 Rua de Caires 300,Braga,Portugal,4704-519,"Braga N 211 Rua de Caires 300, Braga 4704-519 Portugal",,
21327462,Espirito de Liberdade,0.9721967157871897,north,Rua Nova do Sobreiro,Coimbra,Portugal,3030-078,"Rua Nova do Sobreiro, Coimbra 3030-078 Portugal",,
14891851,Praca Humberto Delgado,0.2460420670842086,southeast,Praca Humberto Delgado,Aveiro,Portugal,3810-270,"Praca Humberto Delgado, Aveiro 3810-270 Portugal",,
23285801,Loyal Collect a Car,0.5863610613071435,northwest,Rua Chafariz Del Rei N33,Evora,Portugal,7005-323,"Rua Chafariz Del Rei N33, Evora 7005-323 Portugal",,
14203504,Alecrim Spa,0.05637511972128667,northeast,Rua Abade Loureira n0 49,Braga,Portugal,4700-356,"Rua Abade Loureira n0 49, Braga 4700-356 Portugal",,
,,,,,,,,,,
4368074,Hotspot Tours,0.1761701745321134,southeast,Rua Pedro Vaz de Eca 14 1 Esquerdo,Aveiro,Portugal,3800-322,"Rua Pedro Vaz de Eca 14 1 Esquerdo, Aveiro 3800-322 Portugal",,
23386349,TrueNorth Experience,0.24787319504407362,east,Rua Jose Antonio Cruz 181,Braga,Portugal,4715-343,"Rua Jose Antonio Cruz 181, Braga 4715-343 Portugal",,
12928798,Vipbus,0.3554426907851474,southwest,,Coimbra,Portugal,,Coimbra Portugal,,
17380412,Homenagem as vitimas da Inquisicao em Portugal,0.01841040386745676,west,Praca do Giraldo,Evora,Portugal,7000-661,"Praca do Giraldo, Evora 7000-661 Portugal",,
11896677,Centro comercial Nova Arcada,0.9120562265667338,northeast,Av de 100 Uniao de freguesias,Braga,Portugal,4715-165,"Av de 100 Uniao de freguesias, Braga 4715-165 Portugal",,
7139660,Convent of Santa Clara (Evora),0.034536167550152395,southeast,Rua de Serpa Pinto,Evora,Portugal,7000-537,"Rua de Serpa Pinto Santo Antão, Evora 7000-537 Portugal",Santo Antão,
23757854,Shark Piercer,0.367523647579956,south,"Avenida Conego Urbano Duarte, 251",Coimbra,Portugal,3030-215,"Avenida Conego Urbano Duarte, 251, Coimbra 3030-215 Portugal",,
13834818,Igreja de Nossa Senhora Auxiliadora,0.9128877632636438,east,Avenida Sao Joao Bosco 4,Evora,Portugal,7000-766,"Avenida Sao Joao Bosco 4, Evora 7000-766 Portugal",,
14160424,Fontes dos Lagrimas,0.25940876266529306,southeast,R. Carlos Alberto Pinto de Abreu,Coimbra,Portugal,,"R. Carlos Alberto Pinto de Abreu, Coimbra Portugal",,
11629534,Solve & Escape,0.06416929362811345,south,Rua Magalhaes Serrao 1,Aveiro,Portugal,3810-130,"Rua Magalhaes Serrao 1, Aveiro 3810-130 Portugal",,
19378470,Primark,0.18846510881491696,southeast,C. C. Braga Parque,Braga,Portugal,4710-427,"C. C. Braga Parque Quinta dos Congregados, Braga 4710-427 Portugal",Quinta dos Congregados,
25190448,SensiSpa,1.0029359396282236,north,"Rua Padre Armando Lira, n. 22, Fr F",Braga,Portugal,4705-672,"Rua Padre Armando Lira, n. 22, Fr F, Braga 4705-672 Portugal",,
,,,,,,,,,,
7140311,Chafariz das Bravas,0.2667199949083634,northeast,Avenida Tulio Espanca,Evora,Portugal,7000-768,"Avenida Tulio Espanca, Evora 7000-768 Portugal",,
25190448,SensiSpa,0.5602542457489528,north,"Rua Padre Armando Lira, n. 22, Fr F",Braga,Portugal,4705-672,"Rua Padre Armando Lira, n. 22, Fr F, Braga 4705-672 Portugal",,
12541203,Cais A Porta,0.04692244087484816,northwest,Cais das Falcoeiras 6,Aveiro,Portugal,3800-180,"Cais das Falcoeiras 6, Aveiro 3800-180 Portugal",,
4101142,Eco Trilha,0.925121611629755,east,,Braga,Portugal,4700-437,Braga 4700-437 Portugal,,
15202848,Lux Yang Therapy,0.7399350768393487,south,Rua Irma Lucia 24,Coimbra,Portugal,3030-491,"Rua Irma Lucia 24 Loja 20G, Coimbra 3030-491 Portugal",Loja 20G,
,,,,,,,,,,
3282049,Monastery of Celas,0.09484579470548636,west,Largo da Cruz de Celas,Coimbra,Portugal,3000-132,"Largo da Cruz de Celas, Coimbra 3000-132 Portugal",,
21345619,Ponte Edgar Cardoso,0.11942729003616163,north,Estrada Nacional 109,Figueira da Foz,Portugal,3080-026,"Estrada Nacional 109, Figueira da Foz 3080-026 Portugal",,
4101142,Eco Trilha,0.17015248516117498,northeast,,Braga,Portugal,4700-437,Braga 4700-437 Portugal,,
10292777,Coimbra Stand Up Paddle,0.6149004291146191,north,Parque Verde do Choupalinho,Coimbra,Portugal,3040-255,"Parque Verde do Choupalinho, Coimbra 3040-255 Portugal",,
14059039,B de Brincar/ Ler Com Prazer,0.11636652639590003,south,Travessa de Lopo Serrao 16,Evora,Portugal,7000-629,"Travessa de Lopo Serrao 16, Evora 7000-629 Portugal",,
13551548,Ecopista de Evora - Ramal de Mora,0.998139618282365,west,Chafariz d'El Rei,Evora,Portugal,7005-323,"Chafariz d'El Rei, Evora 7005-323 Portugal",,
4368074,Hotspot Tours,0.18462826618849354,east,Rua Pedro Vaz de Eca 14 1 Esquerdo,Aveiro,Portugal,3800-322,"Rua Pedro Vaz de Eca 14 1 Esquerdo, Aveiro 3800-322 Portugal",,
6117134,Mercado Municipal D. Pedro V,0.03660847888119998,southeast,Rua Nicolau Rui Fernandes,Coimbra,Portugal,3000-303,"Rua Nicolau Rui Fernandes, Coimbra 3000-303 Portugal",,
20207765,Coimbra' Singular,0.27073160632351123,northwest,Rua Alto da Mainca,Coimbra,Portugal,3020-255,"Rua Alto da Mainca 75, Coimbra 3020-255 Portugal",75,
13568582,Edificio da Rua de Santa Maria,0.009392388739446037,southwest,Rua de Santa Maria 39,Evora,Portugal,7000-592,"Rua de Santa Maria 39, Evora 7000-592 Portugal",,
7139649,Convento da Cartuxa,0.6939036682757769,south,R114-4,Evora,Portugal,7005-198,"R114-4, Evora 7005-198 Portugal",,
9581618,Chronospaper Store,0.046250419893595955,south,"Adelino Veiga, n0 51 r/c",Coimbra,Portugal,3000-180,"Adelino Veiga, n0 51 r/c, Coimbra 3000-180 Portugal",,
13124988,Just Be,0.8498700093149223,east,Avenida Sao Sebastiao 9,Evora,Portugal,7000-767,"Avenida Sao Sebastiao 9, Evora 7000-767 Portugal",,
23911871,Magnifica Cerveja Artesanal do Alentejo,0.5932945395700926,north,Praca 10 de Maio,Evora,Portugal,7000-671,"Praca 10 de Maio Évora Market - Loja 24, Evora 7000-671 Portugal",Évora Market - Loja 24,
14891851,Praca Humberto Delgado,0.1595586620083421,west,Praca Humberto Delgado,Aveiro,Portugal,3810-270,"Praca Humberto Delgado, Aveiro 3810-270 Portugal",,
15668831,Tricana de Coimbra,0.0505394538143719,north,R. de Quebra Costas 50-56,Coimbra,Portugal,3000-340,"R. de Quebra Costas 50-56, Coimbra 3000-340 Portugal",,
13821043,Ermida de Santa Barbara do Degebe,0.1294322360127752,east,N254 20,Evora,Portugal,7005-500,"N254 20 Degebe, Evora 7005-500 Portugal",Degebe,
15038183,Feijao Verde Fun Park,0.4954120725565739,northwest,Rua Manuel Madeira n0 9,Coimbra,Portugal,3025-999,"Rua Manuel Madeira n0 9, Coimbra 3025-999 Portugal",,
7224967,Igreja do Sr. Jesus dos Aflitos,0.6783401450449771,northwest,Sr. dos Aflitos,Evora,Portugal,7000,"Sr. dos Aflitos, Evora 7000 Portugal",,
8533184,E.tour Bike Rental,0.7652992196049456,south,Coimbra Inovacao Parque,Coimbra,Portugal,3045-600,"Coimbra Inovacao Parque, Coimbra 3045-600 Portugal",,
4368074,Hotspot Tours,0.0036182421904079206,north,Rua Pedro Vaz de Eca 14 1 Esquerdo,Aveiro,Portugal,3800-322,"Rua Pedro Vaz de Eca 14 1 Esquerdo, Aveiro 3800-322 Portugal",,
13498195,Clube Tenis Braga,0.3106974237039683,northwest,Rua Candido Oliveira 80,Braga,Portugal,,"Rua Candido Oliveira 80, Braga Portugal",,
13124988,Just Be,0.47217061321707243,east,Avenida Sao Sebastiao 9,Evora,Portugal,7000-767,"Avenida Sao Sebastiao 9, Evora 7000-767 Portugal",,
24147884,Pilots World,0.3976671294436112,northeast,Rua Teofilo Braga 76,Figueiro dos Vinhos,Portugal,3260-407,"Rua Teofilo Braga 76, Figueiro dos Vinhos 3260-407 Portugal",,
23508371,Percursos Do Centro,0.030047989269628428,east,Av. Fernando Namora,Coimbra,Portugal,,"Av. Fernando Namora, Coimbra Portugal",,
19261527,Escadas do Quinchorro,0.8582329887405381,east,R. dos Foscadores 9,Coimbra,Portugal,3040-202,"R. dos Foscadores 9, Coimbra 3040-202 Portugal",,
4101142,Eco Trilha,0.38037354441820875,east,,Braga,Portugal,4700-437,Braga 4700-437 Portugal,,
7139707,Convent and Fort of Santo Antonio da Piedade (Evora),0.06880259127481592,north,Quinta do Bacelo,Evora,Portugal,7005-198,"Quinta do Bacelo, Evora 7005-198 Portugal",,
21246619,Atelier de Larim,0.9009517679175094,southeast,"Largo Comendador Joaquim Manuel de Faria, 12",Braga,Portugal,4730-577,"Largo Comendador Joaquim Manuel de Faria, 12, Braga 4730-577 Portugal",,
10137020,Vintage Gin Club,0.031879023159552024,west,Avenida Sa da Bandeira 67,Coimbra,Portugal,3000-351,"Avenida Sa da Bandeira 67, Coimbra 3000-351 Portugal",,
13592636,Largo dos Mercadores - Fonte,0.014832355120324355,east,Rua dos Mercadores,Evora,Portugal,7000-505,"Rua dos Mercadores, Evora 7000-505 Portugal",,
19240895,Picoto Adventure Park,0.317319303374383,northwest,Rua Joao Evangelista Vieira,Braga,Portugal,4715-121,"Rua Joao Evangelista Vieira, Braga 4715-121 Portugal",,
15668880,Estatua de Joao de Deus,0.0745004955334728,east,Avenida Doutor Marnoco Sousa 40,Coimbra,Portugal,3000-271,"Avenida Doutor Marnoco Sousa 40, Coimbra 3000-271 Portugal",,
23484406,Statue of Reverend Father Jose Vieira Pereira,0.11898181701245376,northeast,R. da Igreja Nova,Canical,Portugal,9200,"R. da Igreja Nova, Canical, Madeira 9200 Portugal",,Madeira
12819564,D`Evora for you,0.034388336818459084,northeast,Rua do Raimundo 49,Evora,Portugal,7000-661,"Rua do Raimundo 49, Evora 7000-661 Portugal",,
4037743,Sete Fontes,0.6525760868822146,north,Lugar das Sete Fontes,Braga,Portugal,4715-165,"Lugar das Sete Fontes Sao Victor, Braga 4715-165 Portugal",Sao Victor,
12206212,Mercado do Calhabe,0.1562232437512299,east,Travessa dos Combatentes da Grande Guerra 8,Coimbra,Portugal,3030-182,"Travessa dos Combatentes da Grande Guerra 8, Coimbra 3030-182 Portugal",,
19701352,Parque Desportivo da Rodovia,1.068545669871503,southwest,Avenida Joao Paulo II,Braga,Portugal,4715-615,"Avenida Joao Paulo II, Braga 4715-615 Portugal",,
